artifact_id,filename,elements,number_returned,hours,parameters,null_values,content_sha256,expected_content_sha256,status,message
fmi-8ab7d7d344b4/fmi_100949_20201005_20201011.xml,fmi_100949_20201005_20201011.xml,672,672,168,r_1h;ri_10min;t2m;ws_10min,0,515d97e4f745e8232a4be08460c46168db7c8ae84edd830bdae4c46473d36330,515d97e4f745e8232a4be08460c46168db7c8ae84edd830bdae4c46473d36330,VERIFIED,
fmi-8ab7d7d344b4/fmi_100949_20201012_20201018.xml,fmi_100949_20201012_20201018.xml,672,672,168,r_1h;ri_10min;t2m;ws_10min,0,8ea663099268d38996430a0f399aacb9bbc879ffeece87d003988efb5921e4a7,8ea663099268d38996430a0f399aacb9bbc879ffeece87d003988efb5921e4a7,VERIFIED,
fmi-8ab7d7d344b4/fmi_100949_20201019_20201025.xml,fmi_100949_20201019_20201025.xml,672,672,168,r_1h;ri_10min;t2m;ws_10min,0,27bc14949e2eeeb6af41b8fbb94fecfc932d9fd2f3677b1b6a68894e7c72c433,27bc14949e2eeeb6af41b8fbb94fecfc932d9fd2f3677b1b6a68894e7c72c433,VERIFIED,
fmi-8ab7d7d344b4/fmi_100949_20201026_20201101.xml,fmi_100949_20201026_20201101.xml,672,672,168,r_1h;ri_10min;t2m;ws_10min,0,a32766b5791cb729715236f3601860c8aec691ca17151eba62bc76e09e10c17e,a32766b5791cb729715236f3601860c8aec691ca17151eba62bc76e09e10c17e,VERIFIED,
fmi-8ab7d7d344b4/fmi_100949_20201102_20201108.xml,fmi_100949_20201102_20201108.xml,672,672,168,r_1h;ri_10min;t2m;ws_10min,3,edb7329bc515ed5db5ef1ec2df593d91a66a76ef3f9d481c77e1e8e95fcf456e,edb7329bc515ed5db5ef1ec2df593d91a66a76ef3f9d481c77e1e8e95fcf456e,VERIFIED,
fmi-8ab7d7d344b4/fmi_100949_20201109_20201115.xml,fmi_100949_20201109_20201115.xml,672,672,168,r_1h;ri_10min;t2m;ws_10min,0,c23516d1f5d5e0f0cbc6af0b26cae31eedba5bba5139394a9b2bf81025778f69,c23516d1f5d5e0f0cbc6af0b26cae31eedba5bba5139394a9b2bf81025778f69,VERIFIED,
fmi-8ab7d7d344b4/fmi_100949_20201116_20201121.xml,fmi_100949_20201116_20201121.xml,484,484,121,r_1h;ri_10min;t2m;ws_10min,0,b2752533416b9779c05909375c240e4a5c25b02e8b43da86a27749bd04388617,b2752533416b9779c05909375c240e4a5c25b02e8b43da86a27749bd04388617,VERIFIED,
